IdParticipante;IdCodigoIbge;Participante;Endereco;Bairro;Pais;Segmento;Cep
638874765940320;2607901;Esta Empresa … SÛ Um Teste;AV BERNARDO VIEIRA DE MELO, 1541 1541;PIEDADE;;;
638874766039005;3304557;Esta Empresa … SÛ Um Teste;RUA PROJETADA 345;PARTENON ENGENHO DE DENTRO;;;
638874766012275;4316907;Esta Empresa … SÛ Um Teste;AVENIDA FERNANDO FERRARI 1443;CENTRO;;;
638874766056525;4205407;Esta Empresa … SÛ Um Teste;R TRAJANO 114;CENTRO;;;
638874766095405;5300108;Esta Empresa … SÛ Um Teste;CLSW QD 104;SETOR SUDESTE;;;
638874766061820;3550308;Esta Empresa … SÛ Um Teste;AVENIDA STA CATARINA 2165;VILA SANTA CATARINA;;;
638874766124055;3301900;Esta Empresa … SÛ Um Teste;ROD BR 101 KM 295 SN;CENTRO;;;
638874766140630;3548708;Esta Empresa … SÛ Um Teste;AVENIDA FRANCISCO P MAIA 1061;SANTA TAREZINHA;;;
638874766136205;3304904;Esta Empresa … SÛ Um Teste;R DR OLIVEIRA BOTELHO 349;NEVES;;;
638874766015920;4108304;Esta Empresa … SÛ Um Teste;AVENIDA JORGE SCHIMMELPFENG 573;CENTRO;;;
638874766166850;3304557;Esta Empresa … SÛ Um Teste;AV MAXWELL 495;ANDARAI;;;
638874766172655;3551009;Esta Empresa … SÛ Um Teste;PCA CORONEL JOSE LOPES 222;CENTRO;;;
638874765543795;3550308;Esta Empresa … SÛ Um Teste;PRACA LEONORA KAUPA 100;BOSQUE DA SAUDE;;;
638874766196010;3509502;Esta Empresa … SÛ Um Teste;AVENIDA PRUAOJETADA LESTE 500;SANTA GENEBRA;;;
638874766197225;4314902;Esta Empresa … SÛ Um Teste;R VINTE E QUATRO DE OUTUBRO 815;MOINHOS DE VENTO;;;
638874766177635;3550308;Esta Empresa … SÛ Um Teste;AVENIDA OTAVENIDAIANO ALVES DE LIMA 15188;LIMAO;;;
638874766307520;3550308;Esta Empresa … SÛ Um Teste;AVENIDA NOSSA SENHORA DO O 1771;LIMAO;;;
638874766297650;3550308;Esta Empresa … SÛ Um Teste;AVENIDA PAES DE BARROS 2880;PARQUE DA MOOCA;;;
638874766324500;3529401;Esta Empresa … SÛ Um Teste;RUA SANTA CECILIA 1206;MATRIZ;;;
638874766341810;3550308;Esta Empresa … SÛ Um Teste;AVENIDA ANTONIO PASCOAL 2140;SERTAOZINHO;;;
638874766372695;3548708;Esta Empresa … SÛ Um Teste;ROD DOS IMIGRANTES KM,35 SN;IMIGRANTES;;;
638874766381200;3548807;Esta Empresa … SÛ Um Teste;RUA MANOEL COELHO 600;CENTRO;;;
638874766467075;2927408;Esta Empresa … SÛ Um Teste;RUA DA GRACA 59;GRACA;;;
638874766415655;3541000;Esta Empresa … SÛ Um Teste;AVENIDA AYRTON SENNA DA SILVA 1511;TUDE BASTOS;;;
638874766345575;3556206;Esta Empresa … SÛ Um Teste;AV DOS ESPORTES, 649 649;BELA VISTA;;;
638874766399545;3550308;Esta Empresa … SÛ Um Teste;TRAV CASALBUONO 120;VILA GUILHERME;;;
638874766405935;3524006;Esta Empresa … SÛ Um Teste;RODOVIAOVIA DOS BANDEIRANTES SN;VIA NORTE;;;
638874766392570;3548906;Esta Empresa … SÛ Um Teste;RUA PASSEIO DOS FLAMBOY 200;PARQUE FABER;;;
638874766465740;4314902;Esta Empresa … SÛ Um Teste;AVENIDA JOAO CORREA 1098;SAO LEOPOLDO;;;
638874766471500;1501402;Esta Empresa … SÛ Um Teste;AVENIDA GOV MAGALHAES BARATA 44;NAZARE;;;
638874766509015;3131307;Esta Empresa … SÛ Um Teste;AVENIDA PEDRO LINHARES GOMES 3900;INDUSTRIAL;;;
638874766546680;3547809;Esta Empresa … SÛ Um Teste;RUA CORONEL OLIVEIRA LIMA 485;CENTRO;;;
24601290002700;3513801;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA PRESTES MAIA 446;CENTRO;;;
59914560001500;3548807;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA REGENTE ARAUJO LIMA 109;SAO CAETANO;;;
65859990002310;4106902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA MARECHAL HUMBERTO ALENCAR CASTELO BRANCO 986;CRISTO REI;;;
116812740002655;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA HENRIQUE SCHAUMANN 135;PINHEIROS;;;
137120115002265;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA PIRAJUSSARA 90;BUTANTA;;;
638874767801025;3550308;Esta Empresa … SÛ Um Teste;AV AFONSO DE SAMPAIO E SOUSA S/N;JD NOSSA SENHORA DO CARMO;;;
638874767820030;3170701;Esta Empresa … SÛ Um Teste;RUA HUMBERTO PIZZO 999;L07 PISO L1;;;
638874766707765;3550308;Esta Empresa … SÛ Um Teste;RUA TURIASSU 2100;POMPEIA;;;
638874766754370;2611606;Esta Empresa … SÛ Um Teste;AVENIDA GOVERNADOR AGAMENON MAGALHAES 153;SANTO AMARO;;;
638874766786740;2927408;Esta Empresa … SÛ Um Teste;AVENIDA LUIS VIANA FILHO 8544;PARALELA;;;
638874766843845;4309209;Esta Empresa … SÛ Um Teste;AVENIDA DORIVAL CANDIDO LUZ DE OLIVEIRA 174;CENTRO;;;
638874766869360;3550308;Esta Empresa … SÛ Um Teste;RUA CONSELHEREIRO MOREIRA DE BARROS 4200;MOOCA;;;
1085717835009375;3519071;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA DA EMANCIPACAO 5000;PARQUE DOS PINHEIROS;;;
424023495012975;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA RISHIN MATSUDA 501;vla santa catarina;;;
638874766888020;3550308;Esta Empresa … SÛ Um Teste;AVENIDA ARICANDUVA 555;VILLA MATILDE;;;
638874767073750;4202404;Esta Empresa … SÛ Um Teste;RUA SETE DE SETEMBRO 2713;CENTRO;;;
638874767071485;4202404;Esta Empresa … SÛ Um Teste;RUA SETE DE SETEMBRO 1213;CENTRO;;;
638874766962915;3304557;Esta Empresa … SÛ Um Teste;AV PASTOR MARTIN LUTHER KING JR 126;DEL CASTILHO;;;
638874767062815;3106200;Esta Empresa … SÛ Um Teste;RUA MATIAS CARDOSO 26;SANTO AGOSTINHO;;;
638874766907025;4314902;Esta Empresa … SÛ Um Teste;AVENIDA BORGES DE MEDEIROS 261;CENTRO;;;
638874767041890;1302603;Esta Empresa … SÛ Um Teste;AVENIDA DJALMA BASTISTA 482;CHAPADA;;;
638874766822920;4316907;Esta Empresa … SÛ Um Teste;AVENIDA NOSSA SENHORA DAS DORES 305;CENTRO;;;
638874766861650;2111300;Esta Empresa … SÛ Um Teste;AVENIDA SAO LUIS REI DE FRANCA 8;TURU;;;
638874766977495;3304557;Esta Empresa … SÛ Um Teste;ESTRADA INTENDENTE MAGALHAES 1212/1214;VILA VALQUEIRE;;;
638874767000580;4314902;Esta Empresa … SÛ Um Teste;AVENIDA JOAO WALLIG 1800;PASSO D AREIA;;;
638874767097270;4106902;Esta Empresa … SÛ Um Teste;AVENIDA LUIZ XAVIER 65;CENTRO;;;
638874766767735;2800308;Esta Empresa … SÛ Um Teste;RUA DELMIRO GOUVEIA SN;COROA DO MEIO;;;
638874767050665;5300108;Esta Empresa … SÛ Um Teste;SRIA QE-07 SN;GUARA I;;;
638874766978710;2611606;Esta Empresa … SÛ Um Teste;AVENIDA GOV AGAMENON MAGALHAES 153;SANTO AMARO;;;
638874767085900;4106902;Esta Empresa … SÛ Um Teste;AVENIDA MARECHAL HUMBERTO A CASTELO BRANCO 1081;CRISTO REI;;;
638874766940100;3550308;Esta Empresa … SÛ Um Teste;AVENIDA ADOLFO PINHEIRO 2610;SANTO AMARO;;;
94640625001710;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA DAS AMERICAS 700;BARRA DA TIJUCA;;;
638874767052000;2408102;Esta Empresa … SÛ Um Teste;AVENIDA SENADOR SALGADO FILHO 2234;CANDELARIA;;;
1068127740002610;3170206;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA JOSE ALVES GARCIA 415;CENTRO;;;
1019026830002100;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA WILLY HENRICH BORGHOFF 368;PARQUE INDUSTRIAL TOMAS EDISON;;;
495001770019530;2704302;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA DOUTOR ZEFERINO RODRIGUES 207;CENTRO;;;
495001770011460;1302603;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA EPHIGENIO SALLES 700;CENTRO;;;
495001770018315;2507507;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA PRESIDENTE EPITACIO PESSOA 660;CENTRO;;;
495001770023610;2304400;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA BORGES DE MELO 1677;CENTRO;;;
293524665002700;5300108;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";Q SHCGN CLR QUADRA 705 BLOCO A LOJA 23 E 27 SN;ASA NORTE;;;
638874767156535;3205002;Esta Empresa … SÛ Um Teste;AVENIDA JOAO PALACIOS 300;EURICO SALLES;;;
638874767199015;3505708;Esta Empresa … SÛ Um Teste;AVENIDA DAS NUVENS 53;ALDEIA DA SERRA;;;
638874767281245;3509502;Esta Empresa … SÛ Um Teste;AVENIDA JOHN BOYD DUNLOP 3900;JARDIM IPAUSSURAMA;;;
638874767292450;2700300;Esta Empresa … SÛ Um Teste;AVENIDA VICENTE NUNES DE ALBUQUERQUE SN;CAITITUS;;;
143710965010695;4106902;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV PRESIDENTE KENNEDY 4121;portao;;;
31758405009765;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R DA BATATA 513;penha circular;;;
113231910002565;4207007;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";ROD SC 445 KM 11 S/N;VILA NOVA;;;
638874767269095;3136702;Esta Empresa … SÛ Um Teste;RUA BATISTA DE OLIVEIRA 409;CENTRO;;;
638874767374290;4316808;Esta Empresa … SÛ Um Teste;RUA MARECHAL DEODORO 378;CENTRO;;;
638874767173500;3518800;Esta Empresa … SÛ Um Teste;AVENIDA BRIGADEIRO FARIA LIMA SN;COCAIA;;;
638874767369700;2607901;Esta Empresa … SÛ Um Teste;JABOATAO DOS GUARARAPES S/N;PIEDADE;;;
638874767211045;4202107;Esta Empresa … SÛ Um Teste;RODOVIA BR 101 290;SERTAOZINHO;;;
38149530001965;2611606;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV MARECHAL MASCARENHAS DE MORAIS 4204;IMBIRIBEIRA;;;
166950180002355;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV LUIZ DUMONT VILLARES 1669;PARADA INGLESA;;;
164153955002415;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";rua alvaro rodrigues 136;vila Cordeiro;;;
638874767403960;3550308;Esta Empresa … SÛ Um Teste;AV PAULISTA 854;BELA VISTA;;;
638874767076180;2408102;Esta Empresa … SÛ Um Teste;AV PRUDENTE DE MORAIS 2525;BAIRRO VERMELHO;;;
638874767290185;3523107;Esta Empresa … SÛ Um Teste;AVENIDA VEREADOR JOAO FERNANDES DA SILVA SN;VILA VIRGINIA;;;
131831685002445;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV SAO GABRIEL 201;JARDIM PAULISTA;;;
638874767286105;4113700;Esta Empresa … SÛ Um Teste;AV THEODORO VICTORRELLI SN;HELENA;;;
638874765011085;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. DAS AMERICAS 4666;BARRA DA TIJUCA;;;
638874765047535;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA BARAO DE MESQUITA 262;TIJUCA;;;
638874765248550;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. DAS NACOES UNIDAS 12551;ITAIM BIBI;;;
638874765281790;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. PROF. ABRAAO DE MORAES 1180;BOSQUE DA SAUDE;;;
638874765340620;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. PAULISTA 810;BELA VISTA;;;
638874765658440;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV.SAPOPEMBA 8671;JD ADUTORA;;;
638874766149570;3543402;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. PRESIDENTE VARGAS 1321;JARDIM IRAJ√É¬Å;;;
638874766183860;3529401;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV.GOVERNADOR MARIO COVAS JUNIOR 01;VL FAUSTO N MORELLI;;;
638874766329660;3547809;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";PRACA DR ADHEMAR DE BARROS 25;CASA BRANCA;;;
638874766425060;3525300;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV ANA CLAUDINA 805;JD ESTADIO;;;
638874766627575;3534401;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. DOS AUTONOMISTAS 1768;VILA YARA;;;
638874766702635;3136702;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA BAR√É¬ÉO DE S√É¬ÉO JO√É¬ÉO NEPOMUCENO 269;CENTRO;;;
638874766831425;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA OLIMPIADAS 360;VILA OLIMPIA;;;
638874766884060;3304904;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA PRESIDENTE KENNEDY 425;CENTRO;;;
638874766927950;3510609;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";Avenida Desembargador Dr. Eduardo Cunha de Abreu 1455;CENTRO;;;
638874766938900;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. WASHINGTON LUIZ 1400;SANTO AMARO;;;
638874767103585;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA CAPITAO PACHECO CHAVES, 313;MOOCA;;;
638874767122080;3534401;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. DOS AUTONOMISTAS 3330;CENTRO;;;
638874767170950;3515004;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV.ELIAS YASBEK 606;CENTRO;;;
638874767201760;3143302;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA DONATO QUINTINO 90;CIDADE NOVA;;;
638874767204190;3143302;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA DONATO QUINTINO 90;CIDADE NOVA;;;
638874767206200;3143302;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA DONATO QUINTINO 90;CIDADE NOVA;;;
638874767298255;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV OTAVIANO ALVES DE LIMA 2888;FREGUESIA DO O;;;
638874767353635;2304400;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA GERMANO FRANK 300;PARANGABA;;;
638874767386440;3551009;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA FREI GASPAR 365;CENTRO;;;
638874767473920;3538709;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA DONA FRANCISCA 410;VILA REZENDE;;;
638874767610780;3543402;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV PORTUGAL 2307;JARDIM SAO LUIZ;;;
638874767640060;3502804;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";ROD MARECHAL RONDON SN;GUANABARA;;;
638874767642805;5300108;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AEROPORTO INTERNACIONAL DE BRASILIA PIER NORTE;LAGO SUL;;;
638874767644020;5300108;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AEROPORTO INTERNACIONAL DE BRASILIA PIER SUL G;BRASILIA;;;
638874767645235;5300108;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AEROPORTO INTERNACIONAL DE BRASILIA EMBARQUE P;LAGO SUL;;;
638874767694105;3506102;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA ALLAN KARDEC 1451;CENTRO;;;
638874767720130;2507507;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA HILTON SOUTO MAIOR 3901;MANGABEIRA;;;
638874767732280;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";ESTRADA DOS BANDEIRANTES 544;TAQUARA;;;
638874767740005;3504503;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA PREFEITO PAULO NOVAES 5;CENTRO;;;
638874767759715;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA SENADOR TEOTONIO VILELA 3311;CIDADE DUTRA;;;
638874767761560;3526704;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA BENEDITO LANDGRAF 25;CENTRO;;;
638874767813175;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA VERGUEIRO 205;LIBERDADE;;;
638874767826540;4108304;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA DAS CATARATAS 3570;VILA YOLANDA;;;
638874767837475;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA RUBEM SOUTO DE ARAUJO 1455;JARDIM ALPINO;;;
638874767876085;3518800;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RODOVIA PRESIDENTE DUTRA ;CUMBICA;;;
638874767901450;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA SARGENTO GERALDO SANT'ANA 1491;JARDIM TAQUARAL;;;
638874767978700;3518800;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA BRIGADEIRO FARIA LIMA 1193;COCAIA;;;
638874767376720;2403251;Esta Empresa … SÛ Um Teste;AVENIDA ABEL CABRAL SN;NOVA PARNAMIRIM;;;
638874767521305;3131307;Esta Empresa … SÛ Um Teste;AVENIDA MONTEIRO LOBATO 195;CIDADE;;;
784854105001590;3513009;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA SANTA CLARA 760;PARQUE INDUSTRIAL SAN JOSE;;;
173936100002010;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV ANTONIO ESTEVAO DE CARVALHO 2315;CIDADE PATRIARCA;;;
638874767570700;3510609;Esta Empresa … SÛ Um Teste;AVENIDA GOVERNADOR MARIO COVAS 273;JARDIM PIGNATARY;;;
638874767438250;4309209;Esta Empresa … SÛ Um Teste;RUA MAURICIO CARDOSO 148;PASSO DAS PEDRAS;;;
638874767137875;3529401;Esta Empresa … SÛ Um Teste;AVENIDA JOAO RAMALHO 1.5;VILA NOEMI;;;
152108790003360;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA TAMBORE 1440;TAMBORE;;;
638874767598630;3505708;Esta Empresa … SÛ Um Teste;RUA HENRIQUETA MENDES GUERRA 486;CENTRO;;;
878521950004440;3127008;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV ESPORTES 74;VILA REIS;;;
300893670001800;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RODOVIA HELIO SMIDT, SN SN;CUMBICA;;;
638874767484855;3550308;Esta Empresa … SÛ Um Teste;AVENIDA ELLIS MASS 641;CAPAO REDONDO;;;
638874767563515;5300108;Esta Empresa … SÛ Um Teste;SHC/SUL EQ 408/409 N/C;ASA SUL;;;
79887345001500;4103602;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA BRASIL 1200;CENTRO;;;
638874767504565;3550308;Esta Empresa … SÛ Um Teste;RUA DR. LUIZ MIGLIANO 977;JARDIM CABORE;;;
638874767684820;3525904;Esta Empresa … SÛ Um Teste;RODOVIA BANDEIRANTES S/N;URAPURU (CASA BRANCA);;;
638874767700420;2800308;Esta Empresa … SÛ Um Teste;AV SANTOS DUMONT 6;ATALAIA;;;
638874767714490;3518800;Esta Empresa … SÛ Um Teste;AV BARTOLOMEU DE CARLOS 230;JARDIM FLOR DA MONTANHA;;;
1148036460486420;5002704;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA TAPAJOS 660;VILA RICA;;;
1148036460493980;5103403;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA BARAO DE MELGACO 3209;CENTRO SUL;;;
1148036460003360;3204252;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV BORGES DE MEDEIROS 512;CENTRO;;;
1148036460492765;5208707;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";ROD BR 153 SN;VILA REDENCAO;;;
1148036460483990;4205407;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV MADRE BENVENUTA 2080;SANTA MONICA;;;
75696825002415;3552809;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA ANA MARIA DA CONCEICAO 84;JARDIM GUAYANA;;;
1148036460490350;5300108;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";SCS QUADRA 2;ASA SUL;;;
279584130002475;2611606;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA SILVEIRA LOBO 32;POCO;;;
802278225001590;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA DONA BRIGIDA 713;VILA MARIANA;;;
110937720001590;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA AURORA 140;SANTA EFIGENIA;;;
38372355019560;4205407;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV TROMPOWSKY 354;CENTRO;;;
38372355039150;2507507;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV PRESIDENTE EPITACIO PESSOA 475;DOS ESTADOS;;;
38372355008940;1302603;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV DJALMA BATISTA 1018;CHAPADA;;;
38372355027000;1721000;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV NS2 104;CENTRO;;;
38372355036885;2927408;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA SILVEIRA MARTINS 1036;CABULA;;;
38372355004860;3205309;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV NOSSA SENHORA DA PENHA 275;SANTA HELENA;;;
38372355030375;2408102;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV PRUDENTE DE MORAES 744;TIROL;;;
38372355003645;5300108;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";SC NORTE QD 04 BL B 100;ASA NORTE;;;
38372355029865;1501402;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";TV PADRE AUTIQUIO 1226;BATISTA CAMPOS;;;
38372355012585;2611606;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV ENGENHEIRO DOMINGOS FERREIRA 837;BOA VIAGEM;;;
38372355017010;2304400;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV SENADOR VIRGILIO TAVORA 1001;MEIRELES;;;
38372355040500;5103403;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV GETULIO VARGAS 1300;BOSQUE;;;
338336805006495;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";V ANHANGUERA SN;JARDIM JARAGUA;;;
916734450001560;3503901;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA GETULIO VARGAS 650;ANA ROSA;;;
818629665001620;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA DOM ANTONIO BARREIROS 159;V GUMERCINDO;;;
495501600007920;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R TEIXEIRA RIBEIRO 130;Ramos;;;
495501600014265;3106200;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";R PADRE LEOPOLDO MERTENS 715;SAO FRANCISCO;;;
495501600004275;2927408;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV ALIOMAR BALEEIRO 2262;GRANJAS RURAIS PRESIDENTE;;;
656647755002700;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";ALAMEDA SANTOS 1919;JARDINS;;;
638874765032955;3304557;Esta Empresa … SÛ Um Teste;AVENIDA SUBURBANA 5474;DEL CASTILHO;;;
638874765080610;3304557;Esta Empresa … SÛ Um Teste;AVENIDA MAESTRO PAULO E SILVA 400;JARDIM CARIOCA;;;
638874765368850;3550308;Esta Empresa … SÛ Um Teste;PRACA PANAMERICANA 60;ALTO DE PINHEIROS;;;
638874765195600;3505708;Esta Empresa … SÛ Um Teste;AVENIDA PIRUACEMA 669;TAMBORE;;;
638874765343485;3550308;Esta Empresa … SÛ Um Teste;AVENIDA ARICANDUVA 5555;VILA MATILDE;;;
638874765445650;3304557;Esta Empresa … SÛ Um Teste;AVENIDA AYRTON SENNA DA SILVA 3383;BARRA DA TIJUCA;;;
638874765665295;3300456;Esta Empresa … SÛ Um Teste;AVENIDAJORGE JULIO DA COSTA DOS SANTOS 50;ROCHA SOBRINHO;;;
638874765677445;3550308;Esta Empresa … SÛ Um Teste;RUA SAO BENTO 215;CENTRO;;;
638874765699600;3550308;Esta Empresa … SÛ Um Teste;AVENIDAWASHINGTON LUIZ 5859;SANTO AMARO;;;
638874765725100;3305208;Esta Empresa … SÛ Um Teste;ESTRADA AMARAL PEIXOTO SN;PONTO D AGUA;;;
638874765991200;3550308;Esta Empresa … SÛ Um Teste;RUA PRINCESA ISABEL 606;BROOKLIN;;;
638874766006980;3550308;Esta Empresa … SÛ Um Teste;R FREI CANECA 569;CONSOLACAO;;;
638874766105515;3550308;Esta Empresa … SÛ Um Teste;AVENIDA CONDESSA ELIZABETH RUBIANO 5500;PENHA;;;
638874766152120;3550308;Esta Empresa … SÛ Um Teste;RUA CERRO CORA 973;VILA ROMANA;;;
638874766145925;3550308;Esta Empresa … SÛ Um Teste;AVENIDA DR VITAL BRASIL 1256;BUTANTA;;;
638874766171440;3550308;Esta Empresa … SÛ Um Teste;AVENIDA ACLIMACAO 879;ACLIMACAO;;;
638874766216905;3550308;Esta Empresa … SÛ Um Teste;AVENIDA GUIDO CALOI 25;JARDIM S√É¬ÉO LUIZ;;;
638874766317510;3550308;Esta Empresa … SÛ Um Teste;AV BRIG.FARIA LIMA 3805;JARDIM PAULISTANO;;;
638874766562910;3106200;Esta Empresa … SÛ Um Teste;RUA MARIA LUIZA SANTIAGO SN;CENTRO;;;
26367435005520;3502507;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA GETULIO VARGAS SN;E 27;;;
26367435011865;3544301;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RODOVIA PRESIDENTE DUTRA, KM 84 SN;CENTRO COM ARCO IRIS;;;
37052415002610;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA: FRANCISCO REAL 40;PADRE MIGUEL;;;
45981165002295;3304557;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AVENIDA AYRTON SENNA 3000;BARRA DA TIJUCA;;;
1194838740009660;4218707;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";ROS LUIZ ROSSO 997;SAO PAULO;;;
1194838740004500;4204608;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RODOVIA BR 101 SN;VILA SAO DOMINGOS;;;
53382000001650;3509502;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";RUA IRAPUA 129;JARDIM PARAISO VIRACOPOS;;;
331538430002835;3550308;"CMSDSD«L«LSD«LDK VDLZVL;,;.Z";AV. MARIA COELHO DE AGUIAR 215;JARDIM SAO LUIS;;;
